date,state,cases,deaths
2020-03-20,PA,269,1
2020-03-20,,14,0
2020-03-20,RI,44,0
2020-03-20,SC,126,3
2020-03-20,SD,14,1
2020-03-20,TN,237,0
2020-03-20,TX,386,5
2020-03-20,UT,112,0
2020-03-20,VT,29,2
2020-03-20,,6,0
2020-03-20,VA,115,2
2020-03-20,WA,1404,83
2020-03-20,WV,8,0
2020-03-20,WI,216,3
2020-03-20,WY,22,0
2020-03-21,AL,131,0
2020-03-21,AK,21,0
2020-03-21,AZ,104,1
2020-03-21,AR,118,0
2020-03-21,CA,1544,28
2020-03-21,CO,475,6
2020-03-21,CT,223,5
2020-03-21,DE,45,0
2020-03-21,dc,77,1
2020-03-21,FL,764,11
2020-03-21,GA,552,20
2020-03-21,,15,0
2020-03-21,HI,48,0
2020-03-21,ID,42,0
2020-03-21,IL,751,6
2020-03-21,IN,128,6
2020-03-21,IA,68,0
2020-03-21,KS,57,2
2020-03-21,KY,84,3
2020-03-21,LA,763,16
2020-03-21,ME,70,0
2020-03-21,MD,195,3
2020-03-21,MA,525,2
2020-03-21,MI,787,6
2020-03-21,MN,138,1
2020-03-21,MS,140,1
2020-03-21,MO,93,3
2020-03-21,MT,29,0
2020-03-21,NE,61,0
2020-03-21,NV,165,2
2020-03-21,NH,65,0
2020-03-21,NJ,1336,16
2020-03-21,NM,57,0
2020-03-21,NY,10371,95
2020-03-21,NC,184,0
2020-03-21,ND,28,0
2020-03-21,OH,247,3
2020-03-21,OK,53,1
2020-03-21,OR,137,4
2020-03-21,PA,388,2
2020-03-21,,21,1
2020-03-21,RI,66,0
2020-03-21,SC,172,3
2020-03-21,SD,14,1
2020-03-21,TN,312,2
2020-03-21,TX,547,5
2020-03-21,UT,138,0
2020-03-21,VT,49,2
2020-03-21,,6,0
2020-03-21,VA,152,3
2020-03-21,WA,1655,95
2020-03-21,WV,12,0
2020-03-21,WI,281,4
2020-03-21,WY,24,0
2020-03-22,AL,157,0
2020-03-22,AK,22,0
2020-03-22,AZ,153,2
2020-03-22,AR,165,0
2020-03-22,CA,1851,35
2020-03-22,CO,591,7
2020-03-22,CT,327,8
2020-03-22,DE,56,0
2020-03-22,dc,98,1
2020-03-22,FL,1000,13
2020-03-22,GA,620,25
2020-03-22,,27,1
2020-03-22,HI,56,0
2020-03-22,ID,47,0
2020-03-22,IL,1047,9
2020-03-22,IN,204,9
2020-03-22,IA,90,0
2020-03-22,KS,66,2
2020-03-22,KY,103,3
2020-03-22,LA,837,20
2020-03-22,ME,89,0
2020-03-22,MD,245,3
2020-03-22,MA,646,5
2020-03-22,MI,1033,9
2020-03-22,MN,171,1
2020-03-22,MS,207,1
2020-03-22,MO,130,3
2020-03-22,MT,34,0
2020-03-22,NE,62,0
2020-03-22,NV,190,2
2020-03-22,NH,78,0
2020-03-22,NJ,1914,20
2020-03-22,NM,65,0
2020-03-22,NY,15188,142
2020-03-22,NC,269,0
2020-03-22,ND,30,0
2020-03-22,OH,351,3
2020-03-22,OK,67,2
2020-03-22,OR,161,5
2020-03-22,PA,504,3
2020-03-22,,23,1
2020-03-22,RI,83,0
2020-03-22,SC,194,3
2020-03-22,SD,21,1
2020-03-22,TN,424,2
2020-03-22,TX,639,7
2020-03-22,UT,182,1
2020-03-22,VT,52,2
2020-03-22,,17,0
2020-03-22,VA,219,6
2020-03-22,WA,1844,97
2020-03-22,WV,16,0
2020-03-22,WI,382,4
2020-03-22,WY,26,0
2020-03-23,AL,196,0
2020-03-23,AK,36,0
2020-03-23,AZ,234,2
2020-03-23,AR,201,0
2020-03-23,CA,2240,39
2020-03-23,CO,721,10
2020-03-23,CT,415,10
2020-03-23,DE,87,0
2020-03-23,dc,116,2
2020-03-23,FL,1222,18
2020-03-23,GA,800,25
2020-03-23,,29,1
2020-03-23,HI,77,0
2020-03-23,ID,50,0
2020-03-23,IL,1285,12
2020-03-23,IN,264,12
2020-03-23,IA,105,0
2020-03-23,KS,82,2
2020-03-23,KY,124,3
2020-03-23,LA,1172,34
2020-03-23,ME,107,0
2020-03-23,MD,290,3
2020-03-23,MA,777,9
2020-03-23,MI,1324,16
2020-03-23,MN,235,1
2020-03-23,MS,249,1
2020-03-23,MO,183,4
2020-03-23,MT,45,0
2020-03-23,NE,73,0
2020-03-23,NV,265,4
2020-03-23,NH,101,1
2020-03-23,NJ,2844,27
2020-03-23,NM,83,0
2020-03-23,NY,20899,183
2020-03-23,NC,302,0
2020-03-23,ND,32,0
2020-03-23,OH,444,6
2020-03-23,OK,81,2
2020-03-23,OR,191,5
2020-03-23,PA,644,6
2020-03-23,,31,2
2020-03-23,RI,106,0
2020-03-23,SC,299,5
2020-03-23,SD,28,1
2020-03-23,TN,522,2
2020-03-23,TX,728,7
2020-03-23,UT,257,1
2020-03-23,VT,75,2
2020-03-23,,17,0
2020-03-23,VA,254,6
2020-03-23,WA,2101,110
2020-03-23,WV,16,0
2020-03-23,WI,418,5
2020-03-23,WY,28,0
2020-03-24,AL,242,0
2020-03-24,AK,42,0
2020-03-24,AZ,326,6
2020-03-24,AR,231,2
2020-03-24,CA,2644,52
2020-03-24,CO,912,11
2020-03-24,CT,618,12
2020-03-24,DE,104,0
2020-03-24,dc,137,2
2020-03-24,FL,1467,20
2020-03-24,GA,1095,38
2020-03-24,,32,1
2020-03-24,HI,90,0
2020-03-24,ID,73,0
2020-03-24,IL,1535,16
2020-03-24,IN,371,17
2020-03-24,IA,124,1
2020-03-24,KS,102,3
2020-03-24,KY,157,3
2020-03-24,LA,1388,46
2020-03-24,ME,118,0
2020-03-24,MD,349,4
2020-03-24,MA,1159,11
2020-03-24,MI,1791,24
2020-03-24,MN,264,1
2020-03-24,MS,320,1
2020-03-24,MO,255,5
2020-03-24,MT,51,0
2020-03-24,NE,77,0
2020-03-24,NV,315,6
2020-03-24,NH,108,1
2020-03-24,NJ,3675,44
2020-03-24,NM,100,0
2020-03-24,NY,25704,264
2020-03-24,NC,397,0
2020-03-24,ND,37,0
2020-03-24,OH,564,8
2020-03-24,OK,106,3
2020-03-24,OR,209,8
2020-03-24,PA,851,8
2020-03-24,,39,2
2020-03-24,RI,124,0
2020-03-24,SC,342,8
2020-03-24,SD,30,1
2020-03-24,TN,678,2
2020-03-24,TX,857,11
2020-03-24,UT,299,1
2020-03-24,VT,95,7
2020-03-24,,17,0
2020-03-24,VA,291,7
2020-03-24,WA,2469,123
2020-03-24,WV,39,0
2020-03-24,WI,481,5
2020-03-24,WY,37,0
2020-03-25,AL,386,1
2020-03-25,AK,59,0
2020-03-25,AZ,402,6
2020-03-25,AR,307,2
2020-03-25,CA,3183,68
2020-03-25,CO,1086,19
2020-03-25,CT,875,19
2020-03-25,DE,119,0
2020-03-25,dc,183,2
2020-03-25,FL,1971,23
2020-03-25,GA,1385,47
2020-03-25,,32,1
2020-03-25,HI,95,0
2020-03-25,ID,123,0
2020-03-25,IL,1874,21
2020-03-25,IN,484,19
2020-03-25,IA,147,1
2020-03-25,KS,134,3
2020-03-25,KY,198,5
2020-03-25,LA,1795,65
2020-03-25,ME,142,0
2020-03-25,MD,423,4
2020-03-25,MA,1838,15
2020-03-25,MI,2293,43
2020-03-25,MN,289,1
2020-03-25,MS,376,5
2020-03-25,MO,384,8
2020-03-25,MT,65,0
2020-03-25,NE,84,0
2020-03-25,NV,405,10
2020-03-25,NH,137,1
2020-03-25,NJ,4402,62
2020-03-25,NM,113,1
2020-03-25,NY,33117,381
2020-03-25,NC,562,1
2020-03-25,ND,45,0
2020-03-25,OH,707,11
2020-03-25,OK,164,5
2020-03-25,OR,266,10
2020-03-25,PA,1151,12
2020-03-25,,51,2
2020-03-25,RI,132,0
2020-03-25,SC,425,8
2020-03-25,SD,41,1
2020-03-25,TN,806,3
2020-03-25,TX,1132,13
2020-03-25,UT,346,1
2020-03-25,VT,123,8
2020-03-25,,17,0
2020-03-25,VA,390,9
2020-03-25,WA,2585,130
2020-03-25,WV,51,0
2020-03-25,WI,623,7
2020-03-25,WY,49,0
2020-03-26,AL,538,3
2020-03-26,AK,69,0
2020-03-26,AZ,508,8
2020-03-26,AR,350,3
2020-03-26,CA,4060,83
2020-03-26,CO,1432,24
2020-03-26,CT,1012,21
2020-03-26,DE,143,1
2020-03-26,dc,231,3
2020-03-26,FL,2478,29
2020-03-26,GA,1641,56
2020-03-26,,49,1
2020-03-26,HI,106,0
2020-03-26,ID,189,3
2020-03-26,IL,2538,26
2020-03-26,IN,661,23
2020-03-26,IA,179,1
2020-03-26,KS,173,3
2020-03-26,KY,248,5
2020-03-26,LA,2305,83
2020-03-26,ME,155,0
2020-03-26,MD,581,4
2020-03-26,MA,2417,25
2020-03-26,MI,2877,63
2020-03-26,MN,346,2
2020-03-26,MS,486,6
2020-03-26,MO,508,8
2020-03-26,MT,90,0
2020-03-26,NE,91,0
2020-03-26,NV,535,10
2020-03-26,NH,158,1
2020-03-26,NJ,6876,82
2020-03-26,NM,136,1
2020-03-26,NY,39058,502
2020-03-26,NC,639,2
2020-03-26,ND,58,0
2020-03-26,OH,867,15
2020-03-26,OK,248,7
2020-03-26,OR,316,11
2020-03-26,PA,1690,16
2020-03-26,,64,2
2020-03-26,RI,165,0
2020-03-26,SC,456,9
2020-03-26,SD,46,1
2020-03-26,TN,981,3
2020-03-26,TX,1542,21
2020-03-26,UT,402,1
2020-03-26,VT,158,9
2020-03-26,,17,0
2020-03-26,VA,603,14
2020-03-26,WA,3208,152
2020-03-26,WV,76,0
2020-03-26,WI,754,10
2020-03-26,WY,56,0
2020-03-27,AL,639,4
2020-03-27,AK,85,1
2020-03-27,AZ,665,15
2020-03-27,AR,385,3
2020-03-27,CA,4915,104
2020-03-27,CO,1735,31
2020-03-27,CT,1291,27
2020-03-27,DE,165,2
2020-03-27,dc,267,3
2020-03-27,FL,3198,46
2020-03-27,GA,2198,64
2020-03-27,,53,1
2020-03-27,HI,120,0
2020-03-27,ID,232,4
2020-03-27,IL,3029,37
2020-03-27,IN,992,32
2020-03-27,IA,236,3
2020-03-27,KS,213,4
2020-03-27,KY,302,8
2020-03-27,LA,2746,119
2020-03-27,ME,168,1
2020-03-27,MD,790,5
2020-03-27,MA,3240,35
2020-03-27,MI,3655,93
2020-03-27,MN,398,4
2020-03-27,MS,579,8
2020-03-27,MO,670,9
2020-03-27,MT,121,1
2020-03-27,NE,102,2
2020-03-27,NV,621,10
2020-03-27,NH,187,2
2020-03-27,NJ,8825,108
2020-03-27,NM,191,1
2020-03-27,NY,44746,645
2020-03-27,NC,784,3
2020-03-27,ND,68,1
2020-03-27,OH,1144,22
2020-03-27,OK,322,8
2020-03-27,OR,415,12
2020-03-27,PA,2217,23
2020-03-27,,79,3
2020-03-27,RI,203,0
2020-03-27,SC,542,13
2020-03-27,SD,58,1
2020-03-27,TN,1180,6
2020-03-27,TX,1971,25
2020-03-27,UT,480,2
2020-03-27,VT,184,10
2020-03-27,,19,0
2020-03-27,VA,605,14
2020-03-27,WA,3770,179
2020-03-27,WV,96,0
2020-03-27,WI,930,16
2020-03-27,WY,74,0
2020-03-28,AL,720,4
2020-03-28,AK,102,1
2020-03-28,AZ,773,15
2020-03-28,AR,409,5
2020-03-28,CA,5566,122
2020-03-28,CO,2061,44
2020-03-28,CT,1524,33
2020-03-28,DE,214,5
2020-03-28,dc,304,4
2020-03-28,FL,4038,56
2020-03-28,GA,2447,79
2020-03-28,,57,1
2020-03-28,HI,151,0
2020-03-28,ID,262,5
2020-03-28,IL,3547,50
2020-03-28,IN,1239,38
2020-03-28,IA,298,3
2020-03-28,KS,272,6
2020-03-28,KY,394,9
2020-03-28,LA,3315,137
2020-03-28,ME,211,1
2020-03-28,MD,1066,10
2020-03-28,MA,4257,44
2020-03-28,MI,4634,112
2020-03-28,MN,442,5
2020-03-28,MS,669,13
2020-03-28,MO,837,11
2020-03-28,MT,147,1
2020-03-28,NE,122,2
2020-03-28,NV,738,14
2020-03-28,NH,214,2
2020-03-28,NJ,11124,140
2020-03-28,NM,210,2
2020-03-28,NY,53517,935
2020-03-28,NC,972,4
2020-03-28,ND,93,1
2020-03-28,,2,0
2020-03-28,OH,1406,25
2020-03-28,OK,377,15
2020-03-28,OR,480,13
2020-03-28,PA,2815,35
2020-03-28,,100,3
2020-03-28,RI,239,2
2020-03-28,SC,661,15
2020-03-28,SD,68,1
2020-03-28,TN,1363,6
2020-03-28,TX,2381,30
2020-03-28,UT,608,2
2020-03-28,VT,211,12
2020-03-28,,19,0
2020-03-28,VA,739,17
2020-03-28,WA,4311,193
2020-03-28,WV,113,0
2020-03-28,WI,1042,17
2020-03-28,WY,85,0
2020-03-29,AL,830,5
2020-03-29,AK,114,2
2020-03-29,AZ,930,18
2020-03-29,AR,449,6
2020-03-29,CA,6321,132
2020-03-29,CO,2315,47
2020-03-29,CT,1993,34
2020-03-29,DE,232,6
2020-03-29,dc,342,5
2020-03-29,FL,4943,60
2020-03-29,GA,2683,83
2020-03-29,,58,1
2020-03-29,HI,175,0
2020-03-29,ID,310,6
2020-03-29,IL,4615,71
2020-03-29,IN,1522,40
2020-03-29,IA,336,4
2020-03-29,KS,333,7
2020-03-29,KY,439,9
2020-03-29,LA,3539,153
2020-03-29,ME,253,3
2020-03-29,MD,1244,11
2020-03-29,MA,4955,48
2020-03-29,MI,5486,132
2020-03-29,MN,504,9
2020-03-29,MS,759,14
2020-03-29,MO,902,12
2020-03-29,MT,161,1
2020-03-29,NE,138,2
2020-03-29,NV,920,15
2020-03-29,NH,258,3
2020-03-29,NJ,13386,161
2020-03-29,NM,237,2
2020-03-29,NY,59783,1180
2020-03-29,NC,1166,6
2020-03-29,ND,97,1
2020-03-29,,2,0
2020-03-29,OH,1665,30
2020-03-29,OK,429,16
2020-03-29,OR,549,13
2020-03-29,PA,3441,40
2020-03-29,,127,5
2020-03-29,RI,294,3
2020-03-29,SC,775,16
2020-03-29,SD,90,1
2020-03-29,TN,1569,7
2020-03-29,TX,2722,35
2020-03-29,UT,719,2
2020-03-29,VT,235,12
2020-03-29,,23,0
2020-03-29,VA,889,22
2020-03-29,WA,4897,209
2020-03-29,WV,124,1
2020-03-29,WI,1120,17
2020-03-29,WY,88,0
2020-03-30,AL,947,11
2020-03-30,AK,120,2
2020-03-30,AZ,1169,20
2020-03-30,AR,508,7
2020-03-30,CA,7421,147
2020-03-30,CO,2628,51
2020-03-30,CT,2571,36
2020-03-30,DE,264,7
2020-03-30,dc,401,9
2020-03-30,FL,5695,72
2020-03-30,GA,3032,103
2020-03-30,,60,1
2020-03-30,HI,204,0
2020-03-30,ID,415,7
2020-03-30,IL,5070,84
2020-03-30,IN,1797,44
2020-03-30,IA,424,6
2020-03-30,KS,374,9
2020-03-30,KY,480,11
2020-03-30,LA,4024,186
2020-03-30,ME,275,3
2020-03-30,MD,1415,15
2020-03-30,MA,5752,56
2020-03-30,MI,6508,197
2020-03-30,MN,576,10
2020-03-30,MS,848,16
2020-03-30,MO,1049,13
2020-03-30,MT,177,4
2020-03-30,NE,185,3
2020-03-30,NV,1044,18
2020-03-30,NH,314,3
2020-03-30,NJ,16636,199
2020-03-30,NM,282,4
2020-03-30,NY,67504,1512
2020-03-30,NC,1303,6
2020-03-30,ND,109,3
2020-03-30,,2,0
2020-03-30,OH,1933,40
2020-03-30,OK,481,17
2020-03-30,OR,607,16
2020-03-30,PA,4156,48
2020-03-30,,174,6
2020-03-30,RI,408,4
2020-03-30,SC,925,18
2020-03-30,SD,100,1
2020-03-30,TN,1721,13
2020-03-30,TX,3065,46
2020-03-30,UT,806,4
2020-03-30,VT,256,12
2020-03-30,,30,0
2020-03-30,VA,1020,26
2020-03-30,WA,5180,221
2020-03-30,WV,145,1
2020-03-30,WI,1269,20
2020-03-30,WY,96,0
2020-03-31,AL,999,14
2020-03-31,AK,133,2
2020-03-31,AZ,1298,24
2020-03-31,AR,564,8
2020-03-31,CA,8583,184
2020-03-31,CO,2990,69
2020-03-31,CT,3128,69
2020-03-31,DE,319,10
2020-03-31,dc,495,9
2020-03-31,FL,6742,85
2020-03-31,GA,4116,126
2020-03-31,,139,2
2020-03-31,HI,224,1
2020-03-31,ID,526,9
2020-03-31,IL,5992,107
2020-03-31,IN,2177,61
2020-03-31,IA,498,7
2020-03-31,KS,435,10
2020-03-31,KY,590,18
2020-03-31,LA,5237,240
2020-03-31,ME,303,5
2020-03-31,MD,1662,18
2020-03-31,MA,6620,89
2020-03-31,MI,7629,264
2020-03-31,MN,629,12
2020-03-31,MS,937,20
2020-03-31,MO,1350,15
2020-03-31,MT,198,5
2020-03-31,NE,199,4
2020-03-31,NV,1113,26
2020-03-31,NH,367,3
2020-03-31,NJ,18696,267
2020-03-31,NM,315,5
2020-03-31,NY,76211,1929
2020-03-31,NC,1527,10
2020-03-31,ND,126,3
2020-03-31,,2,0
2020-03-31,OH,2199,55
2020-03-31,OK,566,23
2020-03-31,OR,690,18
2020-03-31,PA,4997,72
2020-03-31,,239,8
2020-03-31,RI,488,8
2020-03-31,SC,1083,22
2020-03-31,SD,107,1
2020-03-31,TN,2049,13
2020-03-31,TX,3588,57
2020-03-31,UT,887,5
2020-03-31,VT,293,13
2020-03-31,,30,0
2020-03-31,VA,1249,27
2020-03-31,WA,5293,226
2020-03-31,WV,162,1
2020-03-31,WI,1351,25
2020-03-31,WY,121,0
2020-04-01,AL,1108,28
2020-04-01,AK,143,2
2020-04-01,AZ,1413,29
2020-04-01,AR,624,10
2020-04-01,CA,9857,212
2020-04-01,CO,3346,80
2020-04-01,CT,3557,85
2020-04-01,DE,368,11
2020-04-01,dc,586,11
2020-04-01,FL,7769,100
2020-04-01,GA,4747,154
2020-04-01,,147,3
2020-04-01,HI,258,1
2020-04-01,ID,669,9
2020-04-01,IL,6978,146
2020-04-01,IN,2578,80
2020-04-01,IA,549,9
2020-04-01,KS,489,11
2020-04-01,KY,674,20
2020-04-01,LA,6424,275
2020-04-01,ME,344,7
2020-04-01,MD,1985,33
2020-04-01,MA,7738,122
2020-04-01,MI,9292,336
2020-04-01,MN,689,17
2020-04-01,MS,1073,22
2020-04-01,MO,1580,21
2020-04-01,MT,219,5
2020-04-01,NE,249,5
2020-04-01,NV,1279,32
2020-04-01,NH,415,4
2020-04-01,NJ,22255,355
2020-04-01,NM,363,6
2020-04-01,NY,84364,2415
2020-04-01,NC,1591,11
2020-04-01,ND,147,3
2020-04-01,,6,1
2020-04-01,OH,2548,65
2020-04-01,OK,719,30
2020-04-01,OR,737,19
2020-04-01,PA,5805,78
2020-04-01,,286,11
2020-04-01,RI,566,10
2020-04-01,SC,1293,26
2020-04-01,SD,129,1
2020-04-01,TN,2689,23
2020-04-01,TX,4402,65
2020-04-01,UT,1012,7
2020-04-01,VT,321,16
2020-04-01,,30,0
2020-04-01,VA,1511,18
2020-04-01,WA,5589,250
2020-04-01,WV,191,2
2020-04-01,WI,1552,33
2020-04-01,WY,138,0
2020-04-02,AL,1270,32
2020-04-02,AK,146,2
2020-04-02,AZ,1600,35
2020-04-02,AR,683,12
2020-04-02,CA,11190,247
2020-04-02,CO,3728,96
2020-04-02,CT,3824,112
2020-04-02,DE,393,12
2020-04-02,dc,653,12
2020-04-02,FL,9000,144
2020-04-02,GA,5444,176
2020-04-02,,152,3
2020-04-02,HI,283,2
2020-04-02,ID,891,9
2020-04-02,IL,7695,165
2020-04-02,IN,3056,94
2020-04-02,IA,614,11
2020-04-02,KS,554,14
2020-04-02,KY,747,34
2020-04-02,LA,9152,310
2020-04-02,ME,376,7
2020-04-02,MD,2331,36
2020-04-02,MA,8966,154
2020-04-02,MI,10791,417
2020-04-02,MN,742,18
2020-04-02,MS,1177,26
2020-04-02,MO,1834,28
2020-04-02,MT,241,5
2020-04-02,NE,273,6
2020-04-02,NV,1458,38
2020-04-02,NH,479,5
2020-04-02,NJ,25590,539
2020-04-02,NM,403,7
2020-04-02,NY,93360,2963
2020-04-02,NC,1858,17
2020-04-02,ND,159,3
2020-04-02,,8,1
2020-04-02,OH,2903,81
2020-04-02,OK,879,34
2020-04-02,OR,827,21
2020-04-02,PA,7021,91
2020-04-02,,316,12
2020-04-02,RI,657,12
2020-04-02,SC,1554,31
2020-04-02,SD,165,2
2020-04-02,TN,2868,32
2020-04-02,TX,4952,80
2020-04-02,UT,1077,7
2020-04-02,VT,338,17
2020-04-02,,37,0
2020-04-02,VA,1706,18
2020-04-02,WA,6586,272
2020-04-02,WV,217,2
2020-04-02,WI,1730,37
2020-04-02,WY,154,0
2020-04-03,AL,1535,38
2020-04-03,AK,156,2
2020-04-03,AZ,1769,41
2020-04-03,AR,738,12
2020-04-03,CA,12569,282
2020-04-03,CO,4182,110
2020-04-03,CT,4915,132
2020-04-03,DE,450,14
2020-04-03,dc,757,15
2020-04-03,FL,10260,169
2020-04-03,GA,5967,198
2020-04-03,,154,4
2020-04-03,HI,317,3
2020-04-03,ID,1012,10
2020-04-03,IL,8904,212
2020-04-03,IN,3455,118
2020-04-03,IA,699,11
2020-04-03,KS,625,19
2020-04-03,KY,762,34
2020-04-03,LA,10299,370
2020-04-03,ME,432,9
2020-04-03,MD,2758,42
2020-04-03,MA,10402,192
2020-04-03,MI,12669,478
2020-04-03,MN,789,22
2020-04-03,MS,1358,29
2020-04-03,MO,2113,36
2020-04-03,MT,262,5
2020-04-03,NE,297,6
2020-04-03,NV,1549,43
2020-04-03,NH,540,7
2020-04-03,NJ,29895,647
2020-04-03,NM,495,10
2020-04-03,NY,103689,3716
2020-04-03,NC,2093,23
2020-04-03,ND,173,3
2020-04-03,,8,1
2020-04-03,OH,3312,91
2020-04-03,OK,989,38
2020-04-03,OR,899,22
2020-04-03,PA,8420,102
2020-04-03,,378,15
2020-04-03,RI,711,14
2020-04-03,SC,1700,34
2020-04-03,SD,187,2
2020-04-03,TN,3032,38
2020-04-03,TX,5773,98
2020-04-03,UT,1248,7
2020-04-03,VT,389,17
2020-04-03,,38,0
2020-04-03,VA,2011,46
2020-04-03,WA,6967,293
2020-04-03,WV,242,2
2020-04-03,WI,1916,50
2020-04-03,WY,167,0
2020-04-04,AL,1632,44
2020-04-04,AK,169,3
2020-04-04,AZ,2019,53
2020-04-04,AR,743,14
2020-04-04,CA,13796,323
2020-04-04,CO,4574,126
2020-04-04,CT,5276,165
2020-04-04,DE,593,14
2020-04-04,dc,902,21
2020-04-04,FL,11537,194
2020-04-04,GA,6383,208
2020-04-04,,223,4
2020-04-04,HI,349,3
2020-04-04,ID,1076,10
2020-04-04,IL,10357,248
2020-04-04,IN,3975,136
2020-04-04,IA,786,11
2020-04-04,KS,702,21
2020-04-04,KY,909,40
2020-04-04,LA,12500,412
2020-04-04,ME,456,10
2020-04-04,MD,3125,54
2020-04-04,MA,11736,216
2020-04-04,MI,14225,541
2020-04-04,MN,865,24
2020-04-04,MS,1455,35
2020-04-04,MO,2291,44
2020-04-04,MT,281,6
2020-04-04,NE,339,8
2020-04-04,NV,1758,46
2020-04-04,NH,621,9
2020-04-04,NJ,34124,847
2020-04-04,NM,544,11
2020-04-04,NY,115963,4535
2020-04-04,NC,2402,30
2020-04-04,ND,186,3
2020-04-04,,8,1
2020-04-04,OH,3739,102
2020-04-04,OK,1159,42
2020-04-04,OR,1000,26
2020-04-04,PA,10110,140
2020-04-04,,452,18
2020-04-04,RI,806,17
2020-04-04,SC,1917,40
2020-04-04,SD,212,2
2020-04-04,TN,3265,47
2020-04-04,TX,6566,124
2020-04-04,UT,1426,8
2020-04-04,VT,461,20
2020-04-04,,42,0
2020-04-04,VA,2408,52
2020-04-04,WA,7499,318
2020-04-04,WV,282,2
2020-04-04,WI,2112,60
2020-04-04,WY,189,0
2020-04-05,AL,1840,45
2020-04-05,AK,183,4
2020-04-05,AZ,2269,64
2020-04-05,AR,853,16
2020-04-05,CA,15202,351
2020-04-05,CO,4950,140
2020-04-05,CT,5675,189
2020-04-05,DE,673,14
2020-04-05,dc,998,22
2020-04-05,FL,12342,220
2020-04-05,GA,6742,219
2020-04-05,,265,4
2020-04-05,HI,369,4
2020-04-05,ID,1100,10
2020-04-05,IL,11276,283
2020-04-05,IN,4437,151
2020-04-05,IA,868,22
2020-04-05,KS,769,23
2020-04-05,KY,1048,44
2020-04-05,LA,13014,477
2020-04-05,ME,470,10
2020-04-05,MD,3609,68
2020-04-05,MA,12500,231
2020-04-05,MI,15633,617
2020-04-05,MN,935,29
2020-04-05,MS,1638,43
2020-04-05,MO,2367,52
2020-04-05,MT,298,6
2020-04-05,NE,377,8
2020-04-05,NV,1880,46
2020-04-05,NH,669,9
2020-04-05,NJ,37505,917
2020-04-05,NM,624,12
2020-04-05,NY,124085,5335
2020-04-05,NC,2585,37
2020-04-05,ND,207,3
2020-04-05,,8,1
2020-04-05,OH,4043,119
2020-04-05,OK,1251,46
2020-04-05,OR,1068,27
2020-04-05,PA,11590,159
2020-04-05,,475,20
2020-04-05,RI,922,25
2020-04-05,SC,2049,44
2020-04-05,SD,240,2
2020-04-05,TN,3538,50
2020-04-05,TX,7117,136
2020-04-05,UT,1618,8
2020-04-05,VT,512,22
2020-04-05,,42,0
2020-04-05,VA,2636,52
2020-04-05,WA,7985,344
2020-04-05,WV,325,3
2020-04-05,WI,2267,73
2020-04-05,WY,200,0
2020-04-06,AL,2005,53
2020-04-06,AK,189,4
2020-04-06,AZ,2466,67
2020-04-06,AR,927,16
2020-04-06,CA,16361,386
2020-04-06,CO,5172,150
2020-04-06,CT,6906,206
2020-04-06,DE,783,15
2020-04-06,dc,1097,24
2020-04-06,FL,13621,253
2020-04-06,GA,7558,294
2020-04-06,,266,4
2020-04-06,HI,385,5
2020-04-06,ID,1170,13
2020-04-06,IL,12262,309
2020-04-06,IN,4986,171
2020-04-06,IA,946,25
2020-04-06,KS,854,25
2020-04-06,KY,1057,52
2020-04-06,LA,14867,512
2020-04-06,ME,499,10
2020-04-06,MD,4045,92
2020-04-06,MA,13837,260
2020-04-06,MI,17129,727
2020-04-06,MN,986,30
2020-04-06,MS,1738,51
2020-04-06,MO,2722,56
2020-04-06,MT,319,6
2020-04-06,NE,438,10
2020-04-06,NV,1971,58
2020-04-06,NH,715,9
2020-04-06,NJ,41090,1005
2020-04-06,NM,686,12
2020-04-06,NY,133389,6149
2020-04-06,NC,2870,42
2020-04-06,ND,225,3
2020-04-06,,8,1
2020-04-06,OH,4450,142
2020-04-06,OK,1326,51
2020-04-06,OR,1132,29
2020-04-06,PA,13075,170
2020-04-06,,513,21
2020-04-06,RI,1082,27
2020-04-06,SC,2232,48
2020-04-06,SD,288,4
2020-04-06,TN,3753,65
2020-04-06,TX,8150,159
2020-04-06,UT,1662,13
2020-04-06,VT,543,23
2020-04-06,,44,1
2020-04-06,VA,2877,54
2020-04-06,WA,8385,383
2020-04-06,WV,347,4
2020-04-06,WI,2440,83
2020-04-06,WY,213,0
2020-04-07,AL,2197,64
2020-04-07,AK,211,4
2020-04-07,AZ,2577,77
2020-04-07,AR,997,18
2020-04-07,CA,17540,447
2020-04-07,CO,5429,179
2020-04-07,CT,7781,277
2020-04-07,DE,928,16
2020-04-07,dc,1211,24
2020-04-07,FL,14739,295
2020-04-07,GA,9156,348
2020-04-07,,274,4
2020-04-07,HI,408,5
2020-04-07,ID,1210,15
2020-04-07,IL,13549,384
2020-04-07,IN,5544,208
2020-04-07,IA,1048,26
2020-04-07,KS,905,30
2020-04-07,KY,1289,66
2020-04-07,LA,16284,582
2020-04-07,ME,519,12
2020-04-07,MD,4371,104
2020-04-07,MA,15202,356
2020-04-07,MI,18851,845
2020-04-07,MN,1069,34
2020-04-07,MS,1915,59
2020-04-07,MO,3037,80
2020-04-07,MT,319,6
2020-04-07,NE,491,12
2020-04-07,NV,2101,60
2020-04-07,NH,747,13
2020-04-07,NJ,44416,1232
2020-04-07,NM,794,13
2020-04-07,NY,141703,7185
2020-04-07,NC,3220,50
